KIRK,KIRKLAND'S INC COM,1.36,+.10,+7.94%,"1,103,974",1.31,1.37,1.42,1.29,-3.79,19 M,++
SLRX,SALARIUS PHARMACEUTICALS INC COM,1.32,+.10,+8.20%,"1,098,629",1.28,1.35,1.37,1.21,.66,18 M,<empty>
INWK,INNERWORKINGS INC COM,1.62,+.25,+18.25%,"1,095,361",1.60,1.75,1.85,1.4467,-.19,85 M,++
CLNC,COLONY CREDIT REAL ESTATE INC COM CL A,6.92,+.38,+5.81%,"1,087,784",6.50,9.00,7.84,6.80,-3.98,889 M,<empty>
GENE,GENETIC TECHNOLOGIES ADR SPONSORED,2.01,-.06,-2.90%,"1,079,760",2.03,2.06,2.09,2.00,-1.104,24 M,<empty>
SSYS,STRATASYS LTD COM,19.11,+.11,+0.58%,"1,073,344",18.92,19.24,19.66,19.02,-.56,"1,047 M",63.04%
FTAI,FORTRESS TRANSPORTATION AND IN COM USD0.01,14.10,+1.25,+9.73%,"1,071,220",13.50,14.47,14.41,13.4101,2.63,"1,200 M",72.46%
ADRO,ADURO BIOTECH INC COM,2.28,-.08,-3.39%,"1,067,088",2.18,2.31,2.42,2.22,-.83,184 M,154.47%
SCS,STEELCASE INC COM CL A,13.26,+.52,+4.08%,"1,064,467",12.76,14.48,13.825,13.25,1.66,"1,522 M",81.44%
TILE,INTERFACE INC COM,10.53,+1.085,+11.49%,"1,062,806",8.00,13.00,10.87,9.85,-.53,616 M,71.54%
XPER,XPERI HOLDING CORP COM,13.725,-.075,-0.54%,"1,060,309",13.00,13.69,14.53,13.65,-.37,"1,491 M",57.50%
EGLE,EAGLE BULK SHIPPING INC COM,2.39,+.09,+3.91%,"1,056,370",2.35,2.46,2.59,2.39,-.3504,183 M,<empty>
DSL,DOUBLELINE INCOME SOLUTIONS FD COM,15.27,-.14,-0.91%,"1,055,308",15.25,15.80,15.96,15.21,-5.27,"1,555 M",43.97%
SGRY,SURGERY PARTNERS INC COM,14.515,+1.425,+10.89%,"1,049,392",13.75,15.00,15.14,13.41,-2.45,733 M,123.85%
MIST,MILESTONE PHARMACEUTICALS INC COM,3.74,+.16,+4.47%,"1,044,822",3.76,3.78,3.90,3.5365,-2.489,92 M,<empty>
DLTH,DULUTH HOLDINGS INC COM CL B,7.24,+.71,+10.87%,"1,038,338",7.11,7.49,7.60,6.86,.58,237 M,102.13%
SELB,SELECTA BIOSCIENCES INC COM,3.63,-.16,-4.22%,"1,037,406",3.50,3.75,3.93,3.60,-1.12,318 M,227.47%
LXU,LSB INDUSTRIES INC COM,1.27,+.11,+9.48%,"1,036,122",1.20,1.40,1.33,1.16,-3.76,37 M,++
ELP,COMPANHIA PARANAENSE DE ENERGI ADR SPONSORED,12.92,+.26,+2.05%,"1,025,937",7.53,17.04,13.36,12.88,1.594,"3,536 M",127.00%
GLOP,GASLOG PARTNERS LP COM UNIT REP LTD PARTNERSHI,5.34,+.30,+5.95%,"1,023,016",5.35,5.41,5.44,5.0722,-1.58,268 M,90.54%
CSIQ,CANADIAN SOLAR INC COM,19.23,0,0.00%,"1,015,778",19.13,19.71,19.60,19.16,4.96,"1,135 M",51.90%
DTIL,PRECISION BIOSCIENCES INC COM,7.13,-.02,-0.28%,"1,008,885",7.13,7.50,7.5199,7.00,-.74,370 M,92.69%
AXDX,ACCELERATE DIAGNOSTICS INC COM,9.19,+.66,+7.74%,"1,005,635",9.11,9.53,9.23,8.77,-1.54,508 M,84.09%
ACRE,ARES COMMERCIAL REAL ESTATE COM,10.14,+.45,+4.64%,"1,004,994",9.80,11.00,11.27,9.95,.44,339 M,110.42%
FLY,FLY LEASING LTD ADR,10.09,0,0.00%,"1,001,672",10.09,11.10,11.30,9.98,6.98,308 M,119.79%
WTER,THE ALKALINE WATER CO INC COM,1.35,0,0.00%,"991,945",1.28,1.39,1.41,1.27,-.34,80 M,<empty>
TACO,DEL TACO RESTAURANTS INC NEW COM,7.56,+.45,+6.33%,"991,240",7.50,7.73,7.86,7.36,-6,280 M,86.11%
APEX,APEX GLOBAL BRANDS INC COM,.6200,+.0717,+13.08%,"991,001",.5800,.6200,.6600,.5410,-2.12,3.5 M,<empty>
CEMI,CHEMBIO DIAGNOSTICS INC COM,8.20,-.16,-1.91%,"987,589",8.00,8.59,8.73,8.14,-.94,165 M,139.61%
PTE,POLARITYTE INC COM,1.15,+.04,+3.60%,"986,432",1.15,1.16,1.19,1.11,-2.91,44 M,++
LIVX,LIVEXLIVE MEDIA INC COM,3.30,-.17,-4.90%,"982,400",3.31,3.40,3.44,3.08,-.75,197 M,<empty>
ARLO,ARLO TECHNOLOGIES INC COM,2.82,+.21,+8.05%,"978,679",2.67,2.85,2.84,2.69,-1.1,220 M,52.54%
LIND,LINDBLAD EXPEDITIONS HLDGS INC COM,10.225,+.45,+4.60%,"975,896",10.03,10.33,11.18,10.14,-.07,510 M,<empty>
KALA,KALA PHARMACEUTICALS INC COM,13.59,+.23,+1.72%,"964,952",13.10,14.13,13.84,12.82,-2.55,757 M,186.93%
MCEP,MID-CON ENERGY PARTNERS LP COM UNITS (POST REV SPLIT),2.89,+.39,+15.60%,"964,399",2.70,3.02,3.69,2.50,-3.4,4.5 M,<empty>
UGP,ULTRAPAR PARTICIPACOES SA ADR SPONSORED,3.79,+.11,+2.99%,"962,483",3.32,3.92,3.92,3.7228,.0615,"4,124 M",163.94%
HALL,HALLMARK FIN SVCS COM,4.06,+.31,+8.27%,"960,026",4.10,4.30,4.65,3.85,1.54,74 M,271.89%
NBLX,NOBLE MIDSTREAM PARTNERS LP COM UNIT REPSTG LTD PARTNER,11.61,+1.58,+15.75%,"951,727",11.66,12.00,11.95,10.76,2.18,"1,049 M",106.07%
AHH,ARMADA HOFFLER PPTYS INC COM,10.19,+.91,+9.81%,"942,324",7.01,15.30,10.51,9.75,.42,792 M,91.53%
BLNK,BLINK CHARGING CO COM,2.20,+.035,+1.62%,"937,845",2.10,2.26,2.42,2.06,-.41,62 M,151.58%
FLXN,FLEXION THERAPEUTICS INC COM,12.30,+.42,+3.54%,"935,254",11.96,12.67,12.82,11.945,-3.79,474 M,55.63%
ATRO,ASTRONICS CORP COM,15.31,+2.79,+22.28%,"934,979",14.94,15.68,15.57,13.64,-2.95,471 M,<empty>
GEN,GENESIS HEALTHCARE INC COM CL A,.9036,+.0136,+1.53%,"934,249",.8478,.9300,.9250,.8850,.49,150 M,338.09%
ESEA,EUROSEAS LTD COM,3.01,+.34,+12.73%,"926,465",2.87,3.03,3.50,2.73,-.57,17 M,<empty>
VNTR,VENATOR MATERIALS PLC COM,2.24,+.25,+12.56%,"922,663",1.15,3.00,2.27,2.02,-1.54,239 M,141.07%
BSAC,BANCO SANTANDER-CHILE ADR SPONSORED,19.15,+1.34,+7.52%,"921,552",16.99,19.12,19.20,18.45,1.67,"9,022 M",75.12%
JELD,JELD WEN HOLDING INC COM,18.40,+1.41,+8.30%,"908,479",6.25,18.40,19.29,18.10,.4577,"1,849 M",101.03%
CTSO,CYTOSORBENTS CORP COM,8.78,-.32,-3.52%,"905,906",8.61,9.45,9.36,8.45,-.55,318 M,121.98%
BBAR,BANCO BBVA ARGENTINA S A ADR SPONSORED,4.09,+.12,+3.02%,"898,586",3.98,4.19,4.26,4.06,1.31,835 M,87.95%
RQI,COHEN & STEERS QUALITY RLTY COM,11.98,+.49,+4.26%,"894,160",11.84,12.20,12.20,11.895,4.09,"1,608 M",<empty>
XCUR,EXICURE INC COM,2.96,+.17,+6.09%,"893,273",2.90,3.09,3.05,2.80,-.33,258 M,<empty>
BPFH,BOSTON PRIVATE HOLDINGS INC COM,8.03,+.45,+5.94%,"887,089",7.59,8.50,8.40,7.90,.73,657 M,104.63%
FUTU,FUTU HOLDINGS LIMITED ADR,18.00,-.19,-1.04%,"886,788",17.95,18.00,18.84,17.73,2.16,"2,258 M",<empty>
YVR,LIQUID MEDIA GROUP LTD COM,1.54,+.02,+1.32%,"882,287",1.51,1.54,1.64,1.50,-1.62,10 M,<empty>
DPW,DPW HOLDINGS INC COM,1.32,-.17,-11.41%,"882,026",1.32,1.39,1.4022,1.28,-22.97,7.6 M,<empty>
NVIV,INVIVO THERA HLDGS COM,1.67,-.01,-0.60%,"881,172",1.70,1.74,1.83,1.56,-29.26,8.1 M,<empty>
CODI,COMPASS DIV HOLDINGS SHS OF BENEFICIAL INTEREST,18.15,+.86,+4.97%,"879,670",17.29,19.89,18.25,17.47,1.66,"1,192 M",47.70%
ARAY,ACCURAY INCORPORATED COM,2.47,+.03,+1.23%,"875,823",1.90,2.57,2.59,2.44,.02,224 M,++
YCBD,CBDMD INC COM,1.58,+.04,+2.60%,"871,619",1.57,1.59,1.60,1.51,1.274,81 M,316.81%
ENZ,ENZO BIOCHEM INC COM,2.56,-.09,-3.40%,"870,081",2.47,2.80,2.79,2.50,.03,122 M,88.47%
TDW,TIDEWATER INC NEW COM,7.85,+1.21,+18.22%,"864,542",6.60,9.85,7.975,6.95,-3.59,316 M,158.13%
MCF,CONTANGO OIL & GAS CO COM,3.57,+.51,+16.67%,"859,238",3.40,3.95,3.87,3.00,-2.95,461 M,104.45%
ACTT,ACT II GLOBAL ACQUISITION CORP COM CL A,10.12,+.01,+0.10%,"858,406",10.02,10.19,10.18,10.02,-.0175,380 M,<empty>
ECC,EAGLE POINT CREDIT CO LLC COM,7.23,+.13,+1.83%,"858,064",7.21,7.51,7.4314,7.17,-.03,216 M,<empty>
XIN,XINYUAN REAL ESTATE ADR,2.44,-.30,-10.95%,"856,294",2.40,2.49,2.68,2.34,1.2,131 M,59.84%
SNR,NEW SR INVEST GRP INC COM,3.77,+.26,+7.41%,"855,005",3.77,3.90,3.95,3.68,.2,312 M,98.53%
AQST,AQUESTIVE THERAPEUTICS INC COM,5.15,+.01,+0.19%,"852,462",5.15,5.35,5.48,5.08,-2.51,173 M,147.17%
SBLK,STAR BULK CARRIERS CORP COM,6.73,+.41,+6.49%,"849,635",6.35,8.34,6.83,6.43,-.17,647 M,108.46%
RESN,RESONANT INC COM,2.52,+.15,+6.33%,"847,896",2.46,2.55,2.53,2.36,-.94,133 M,115.37%
PRA,PROASSURANCE CORP COM,16.14,+1.55,+10.62%,"834,019",15.10,16.48,16.3744,15.32,-.98,869 M,73.41%
MYOV,MYOVANT SCIENCES LTD COM,16.12,+.31,+1.96%,"831,659",15.98,16.60,17.16,15.6659,-3.37,"1,449 M",114.16%
OXFD,OXFORD IMMUNOTEC GLOBAL PLC COM,13.93,+.97,+7.48%,"820,712",13.93,18.02,15.63,13.30,-.24,361 M,++
WYY,WIDEPOINT CORP COM,.5521,+.0002,+0.04%,"820,286",.5275,.5900,.5690,.53011,.0081,46 M,<empty>
RLH,RED LION HOTELS CORPORATION COM,2.57,-.08,-3.02%,"817,901",2.34,2.62,3.20,2.42,-.91,65 M,148.85%
GNL,GLOBAL NET LEASE INC COM NEW,16.53,+.83,+5.29%,"816,179",15.07,16.65,17.1214,16.35,.37,"1,479 M",63.09%
CORR,CORENERGY INFRASTRUCTURE TRUST COM NEW,12.12,+1.53,+14.45%,"815,155",12.11,13.20,13.2316,11.48,-.4,165 M,83.73%
CO,GLOBAL CORD BLOOD CORPORATION COM,2.91,+.31,+11.92%,"814,322",2.72,3.15,2.98,2.58,.5445,354 M,84.39%
CLBS,CALADRIUS BIOSCIENCES INC COM,1.88,-.13,-6.47%,"803,086",1.82,1.95,2.10,1.86,-1.82,28 M,159.25%
NXTD,NXT-ID INC COM,.4558,-.0224,-4.68%,"801,586",.4601,.5000,.4900,.4500,-.36,14 M,++
BCLI,BRAINSTORM CELL THERAPEUTICS COM,9.08,+.58,+6.82%,"801,337",9.00,9.30,9.44,8.44,-1.14,267 M,117.72%
SHLO,SHILOH INDUSTRIES INC COM,1.4800,+.18,+13.85%,"796,134",1.4500,1.4800,1.6400,1.3200,-.81,36 M,419.71%
ARPO,AERPIO PHARMACEUTICALS INC COM,1.15,-.01,-0.86%,"794,058",1.13,1.15,1.19,1.12,-.46,47 M,<empty>
FBIO,FORTRESS BIOTECH INC COM,2.97,+.08,+2.77%,"792,704",2.90,3.03,3.08,2.91,-.95,245 M,<empty>
CHU,CHINA UNICOM (HONG KONG) LTD ADR SPONSORED,6.06,+.32,+5.57%,"791,343",5.90,6.96,6.12,5.97,.5288,"18,542 M",60.22%
SCPL,SCIPLAY CORPORATION COM CL A,14.50,+.53,+3.79%,"790,224",13.60,14.61,14.71,13.94,.183,"1,831 M",90.68%
GROW,US GLOBAL INVESTORS COM CL A,2.86,+.22,+8.33%,"784,787",2.64,2.90,3.14,2.71,-.39,43 M,161.95%
TENX,TENAX THERAPEUTICS INC COM,1.33,-.05,-3.62%,"782,816",1.31,1.35,1.37,1.30,-1.4,12 M,<empty>
LAC,LITHIUM AMERICAS CORP COM,5.01,-.16,-3.09%,"779,044",4.91,5.42,5.43,4.87,.45,451 M,<empty>
FFBC,FIRST FINANCIAL BANCORP COM,15.65,+1.02,+6.97%,"778,494",14.63,20.00,16.34,15.53,1.82,"1,533 M",73.17%
CMTL,COMTECH TELECOMMUNICATIONS COM,17.645,+.465,+2.71%,"769,693",17.62,17.67,18.88,17.64,.49,436 M,90.44%
VGZ,VISTA GOLD CORP COM,.9252,-.0368,-3.83%,"768,415",.8100,.9850,.9400,.8727,-.09,93 M,<empty>
CTRA,CONTURA ENERGY INC COM,5.50,+1.16,+26.73%,"767,360",5.50,7.99,5.54,4.23,-19.36,101 M,300.96%
GCAP,GAIN CAP HLDGS INC COM,6.09,-.02,-0.33%,"766,205",6.06,6.20,6.19,6.05,1.19,230 M,249.02%
CRTO,CRITEO S.A ADR,14.62,+.57,+4.06%,"764,393",14.25,14.62,14.85,13.59,1.34,902 M,73.43%
REVG,REV GROUP INC COM,7.97,+.68,+9.33%,"760,058",7.50,8.00,8.27,7.58,-.12,504 M,255.90%
DNJR,GOLDEN BULL LIMITED COM,1.61,+.22,+15.83%,"759,888",1.51,1.55,2.10,1.44,-.46,24 M,<empty>
WISA,SUMMIT WIRELESS TECH INC COM,2.33,-.03,-1.27%,"759,508",2.30,2.32,2.40,2.30,10,7.9 M,<empty>
GDEN,GOLDEN ENTMT INC COM,13.88,+.50,+3.74%,"758,143",13.92,14.77,14.73,13.6201,-2.31,389 M,89.53%
ANTE,AIRNET TECHNOLOGY INC ADR,1.0000,-.01,-0.99%,"757,063",.9002,.9500,1.0800,.8136,-6.1,13 M,++
CVIA,COVIA HOLDINGS CORPORATION COM,.8841,+.1996,+29.16%,"754,240",.8000,1.2000,.8900,.6800,-9.81,117 M,++
CLDX,CELLDEX THERAPEUTICS INC COM,3.08,-.04,-1.28%,"754,180",3.15,3.20,3.20,2.87,-2.84,58 M,154.00%
HX,HEXINDAI INC ADR,1.01,-.02,-1.94%,"748,120",.97,1.01,1.0646,.92,-.66,49 M,<empty>
SNCR,SYNCHRONOSS TECHNOLOGIES INC COM,3.21,+.25,+8.45%,"744,096",3.21,3.44,3.2899,2.97,-2.98,143 M,156.86%
FLL,FULL HOUSE RESORTS INC COM,2.00,+.01,+0.50%,"743,515",2.00,2.04,2.18,1.92,-.38,54 M,<empty>
TWNKW,HOSTESS BRANDS INC WARRANT,.9100,+.05,+5.81%,"742,088",.9066,1.2500,.9500,.8700,<empty>,0,<empty>
CELH,CELSIUS HOLDINGS INC COM,9.67,+.49,+5.34%,"741,392",9.66,9.85,9.81,9.225,-.03,670 M,77.71%
ABIO,ARCA BIOPHARMA INC COM,8.55,+.50,+6.21%,"738,727",8.67,8.79,9.4299,7.51,-3.12,17 M,<empty>
RMBS,RAMBUS INC COM,15.84,-.05,-0.31%,"736,974",15.86,16.25,16.20,15.79,-.64,"1,794 M",45.23%
CPLG,COREPOINT LODGING INC COM,4.89,+.07,+1.45%,"733,023",4.16,9.00,5.53,4.89,-3.61,284 M,94.95%
MCS,MARCUS CORP COM,17.72,+1.79,+11.24%,"729,438",15.50,20.00,18.91,16.3921,.65,550 M,86.06%
EZPW,EZCORP INC COM CL A,6.45,+.19,+3.04%,"727,304",4.36,7.70,6.61,6.27,-.6705,355 M,60.95%
RTLR,RATTLER MIDSTREAM LP COM UNITS,10.52,+.59,+5.94%,"725,575",10.00,12.00,10.78,10.15,.0163,"1,594 M",93.43%
PHAS,PHASEBIO PHARMACEUTICALS INC COM,5.07,+.03,+0.60%,"724,412",5.02,5.28,5.37,4.79,-1.65,146 M,164.73%
TBIO,TRANSLATE BIO INC COM,14.87,-.77,-4.92%,"720,399",14.00,15.40,16.175,14.15,-1.7,935 M,201.00%
MLND,MILLENDO THERAPEUTICS INC COM,2.23,+.045,+2.06%,"720,337",2.25,2.29,2.295,2.15,-3.12,42 M,182.49%
IPI,INTREPID POTASH INC COM,1.30,+.10,+8.33%,"716,948",1.25,1.29,1.3200,1.2000,-.01,171 M,192.76%
VIVO,MERIDIAN BIOSCIENCE INC COM COM,15.795,+.355,+2.30%,"716,048",15.76,15.80,15.90,15.4068,.49,677 M,83.10%
HCHC,HC2 HOLDINGS INC COM,3.23,+.17,+5.56%,"714,213",.90,4.00,3.4625,3.09,-2.45,150 M,160.84%
SECO,SECOO HOLDING LIMITED ADR,3.01,+.01,+0.33%,"712,834",3.01,3.06,3.08,2.80,2.945,151 M,102.75%
VECO,VEECO INSTRUMENTS INC COM,14.235,+1.545,+12.17%,"710,384",14.20,17.00,14.355,13.40,-1.27,704 M,72.37%
HNRG,HALLADOR ENERGY CO COM,.86,+.1416,+19.71%,"709,823",.86,.87,.866,.722001,-2.3,26 M,271.32%
AGRO,ADECOAGRO S A COM,4.96,+.39,+8.53%,"709,455",4.96,6.99,5.04,4.66,-.451,579 M,66.45%
SY,SO YOUNG INTERNATIONAL INC ADR,9.93,-.18,-1.78%,"703,971",9.93,10.08,10.23,9.82,.9538,"1,055 M",62.76%
SNGX,SOLIGENIX INC COM,2.12,+.07,+3.41%,"699,883",1.95,2.13,2.194,2.04,-.71,56 M,<empty>
NINE,NINE ENERGY SERVICE INC COM,2.62,+.36,+15.93%,"699,540",2.35,3.00,2.80,2.31,-18.24,83 M,268.71%
ELGX,ENDOLOGIX INC COM,1.02,+.1327,+14.96%,"699,244",.85,.99,1.02,.8802,-2.62,20 M,++
FCF,FIRST COMM'WTH FINL CORP PA COM,9.40,+.63,+7.18%,"699,176",7.69,10.00,9.69,9.28,.87,922 M,++
SNDE,SUNDANCE ENERGY INC COM,3.33,+.57,+20.65%,"698,400",3.34,3.60,3.595,2.82,-5.76,23 M,<empty>
VFF,VILLAGE FARMS INTE COM,6.04,-.11,-1.79%,"694,957",6.05,6.07,6.41,5.9701,-.01,340 M,107.28%
PAVM,PAVMED INC COM,2.19,+.10,+4.78%,"690,788",2.12,2.19,2.20,2.07,-.75,103 M,<empty>
IMUX,IMMUNIC INC COM,13.02,+1.61,+14.11%,"688,549",13.10,13.45,13.85,12.30,-.22,167 M,++
TLYS,TILLYS INC COM CL A,6.40,+.25,+4.07%,"687,761",6.11,6.90,6.67,6.11,.15,190 M,87.23%
LUB,LUBYS INC COM,1.85,-.02,-1.07%,"685,444",1.65,1.87,1.87,1.55,-.88,56 M,<empty>
FSP,FRANKLIN STREET PR COM,6.33,+.61,+10.66%,"685,164",4.90,7.00,6.45,6.00,.06,679 M,99.91%
CLSN,CELSION CORPORATION COM,2.78,-.08,-2.80%,"681,539",2.81,2.84,2.93,2.76,-.85,81 M,244.42%
CTMX,CYTOMX THERAPEUTICS INC COM,8.06,-.095,-1.16%,"680,373",8.03,8.95,8.37,8.04,-1.69,370 M,108.46%
OMP,OASIS MIDSTREAM PARTNERS LP COM UNITS REPS,9.60,+.98,+11.37%,"677,986",9.04,9.87,10.16,8.98,.64,325 M,215.35%
MTC,MMTEC INC COM,4.49,+1.45,+47.70%,"676,382",4.40,4.41,4.50,2.93,-.11,90 M,<empty>
BRKL,BROOKLINE BANCORP INC COM,10.74,+.615,+6.07%,"675,469",10.18,11.10,10.96,10.55,.6,848 M,83.62%
BCSF,BAIN CAP SPECIALTY FINANCE INC COM STK,11.80,+.60,+5.36%,"673,140",11.80,12.40,12.3299,11.49,-.88,609 M,92.74%
POAI,PREDICTIVE ONCOLOGY INC COM,1.73,+.12,+7.45%,"672,638",1.65,1.73,1.77,1.59,-6.86,16 M,<empty>
USEG,USENERGY CORP COM,7.98,+1.52,+23.53%,"664,901",8.00,8.05,8.10,6.51,-.94,11 M,<empty>
PER,SANDRIDGE PERMIAN TRUST COM,.5237,+.0361,+7.40%,"662,381",.4900,.5383,.5275,.4900,.314,27 M,577.23%
MDLY,MEDLEY MANAGEMENT INC COM CL A,.6190,+.079,+14.63%,"659,957",.6902,.7606,.6400,.5113,-.78,20 M,<empty>
APTS,PFD APARTMENT COMMUNITIES INC COM,8.75,+.52,+6.32%,"657,428",8.50,9.86,9.05,8.5501,-6.51,416 M,62.07%
PDSB,PDS BIOTECHNOLOGY CORPORATION COM,1.34,-.06,-4.29%,"656,725",1.35,1.36,1.49,1.31,-3.65,21 M,<empty>
LPTH,LIGHTPATH TECHNOLOGY INC COM CL A,2.53,+.22,+9.52%,"652,170",2.40,2.55,2.59,2.355,-.05,65 M,<empty>
KNDI,KANDI TECHNOLGIES GROUP INC COM,3.37,-.20,-5.60%,"647,365",3.23,3.45,3.71,3.20,-.14,178 M,94.97%
PIXY,SHIFTPIXY INC COM,5.49,+.10,+1.86%,"645,086",5.50,5.58,5.58,5.27,-16.21,19 M,<empty>
BHLB,BERKSHIRE HILLS BANCORP INC COM,13.35,+1.32,+10.97%,"643,889",13.50,14.00,13.78,12.88,1.06,670 M,76.32%
SOHO,SOTHERLY HOTELS INC COM,3.47,+.19,+5.79%,"634,613",3.50,3.74,3.94,3.42,-.43,51 M,<empty>
BRN,BARNWELL INDUSTRIES INC COM,.6735,+.0915,+15.72%,"633,786",.7100,.7900,.7900,.5700,-.99,5.6 M,<empty>
MGEN,MIRAGEN THERAPEUTICS INC COM,.8700,0,0.00%,"631,539",.8400,.8700,.9000,.8401,-1.14,46 M,<empty>
SNDX,SYNDAX PHARMACEUTICALS INC COM,16.89,+.11,+0.66%,"628,235",16.65,18.25,18.17,16.61,-1.87,610 M,70.26%
CSU,CAPITAL SENIOR LIVING CORP COM,.6960,+.057,+8.92%,"626,766",.5100,.7200,.7300,.6400,-2.35,22 M,206.30%
LE,LANDS END INC COM,8.745,+.575,+7.04%,"626,632",8.29,9.30,9.80,8.62,.17,285 M,98.77%
STKL,SUNOPTA INC COM,4.98,+.05,+1.01%,"625,145",4.50,4.96,5.08,4.84,-.35,534 M,114.74%
TRX,TANZANIAN GOLD CORPORATION COM,.7723,-.0472,-5.76%,"621,387",.7650,.8100,.8195,.7556,-.1731,124 M,191.98%
BKCC,BLACKROCK CAP INVEST CORP COM,3.38,+.12,+3.68%,"620,249",3.25,3.50,3.48,3.26,-1.22,230 M,90.33%
EBR,CENTRAIS ELETRICAS BRASILEIRAS ADR SPONSORED,6.02,+.22,+3.79%,"619,980",3.99,7.59,6.23,5.99,1.333,"9,445 M",<empty>
SAMA,SCHULTZE SPL PURP ACQUISITION COM,10.55,+.05,+0.48%,"619,010",10.55,10.66,10.66,10.50,-.1,171 M,<empty>
VJET,VOXELJET AG ADR,1.55,+.17,+12.32%,"616,145",1.20,1.56,1.6799,1.35,-.6587,37 M,178.31%
CPS,COOPER-STANDARD HOLDINGS INC COM,17.74,+2.97,+20.11%,"615,770",17.74,18.88,18.235,16.08,-2.32,300 M,166.63%
OESX,ORION ENERGY SYSTEMS INC COM,4.14,-.30,-6.76%,"614,866",4.11,4.29,4.62,4.10,.4,125 M,84.12%
HYRE,HYRECAR INC COM,2.72,-.17,-5.88%,"614,115",2.60,2.92,3.05,2.50,-1.01,48 M,214.15%
DYNT,DYNATRONICS CORP COM,.7161,-.0224,-3.03%,"614,035",.7103,.7299,.7381,.6860,-.25,9.9 M,<empty>
TCON,TRACON PHARMACEUTICALS INC COM,2.03,-.17,-7.73%,"612,659",2.03,2.08,2.17,2.00,-5.84,11 M,<empty>
SMLP,SUMMIT MIDSTREAM PARTNERS COM UNIT LTD,1.68,+.08,+5.00%,"611,668",1.50,1.65,1.74,1.60,-4.29,159 M,++
PRPL,PURPLE INNOVATION INC COM,15.51,+.26,+1.70%,"611,307",14.48,15.58,15.83,15.02,-.27,836 M,96.16%
MFG,MIZUHO FINANCIAL GROUP ADR SPONSORED,2.59,+.09,+3.60%,"611,179",2.00,3.40,2.61,2.55,.3189,"32,842 M",38.52%
MTW,MANITOWOC CO INC COM,12.15,+.90,+8.00%,"608,153",11.53,15.00,12.49,11.75,1.84,419 M,86.23%
BKEP,BLUEKNIGHT ENERGY PARTNERS LP COM USD0.01,1.38,-.02,-1.43%,"607,535",1.39,1.40,1.45,1.35,-.26,57 M,++
UMRX,UNUM THERAPEUTICS INC COM,.5600,-.019,-3.28%,"606,343",.5600,.5800,.6100,.5425,-.85,17 M,<empty>
GPM,GUGGENHEIM ENHANCED EQY INCOME COM,5.73,+.15,+2.69%,"604,027",4.99,7.15,5.81,5.64,1.95,277 M,<empty>
NCZ,ALLIANZGI CONV & INCOME FD II COM,4.18,+.08,+1.95%,"602,341",4.00,4.23,4.24,4.1601,.45,318 M,<empty>
PSO,PEARSON ADR SPONSORED,6.79,+.30,+4.62%,"600,753",6.87,7.40,6.89,6.75,.4458,"5,109 M",97.91%
BW,BABCOCK & WILCOX ENTERPRISES I COM,2.75,+.20,+7.84%,"599,143",2.00,2.93,2.805,2.571,-1.84,128 M,134.20%
TBBK,BANCORP INC DEL COM,10.93,+1.23,+12.68%,"599,095",9.50,11.50,10.97,10.11,.8,628 M,68.66%
MOD,MODINE MANUFACTURING CO COM,6.49,+.47,+7.81%,"598,861",5.50,6.55,6.67,6.23,-.04,330 M,95.19%
DSSI,DIAMOND S SHIPPING INC COM,10.20,+.34,+3.45%,"594,141",10.01,10.26,10.31,9.72,.91,413 M,<empty>
VEDL,VEDANTA LIMITED ADR SPONSORED,5.65,+.10,+1.80%,"593,639",5.60,5.71,5.79,5.63,.9592,"5,251 M",109.96%
ARYA,ARYA SCIENCES ACQUISITION CORP COM CL A,13.86,+.31,+2.29%,"593,157",13.63,14.75,14.50,13.63,.11,249 M,<empty>
HFFG,HF FOODS GROUP INC COM,7.50,+.39,+5.49%,"587,699",7.70,7.81,7.65,7.18,-6.38,391 M,<empty>
SNOA,SONOMA PHARMACEUTICALS INC COM,9.40,+1.70,+22.08%,"586,059",8.80,9.20,9.40,7.01,-3.12,17 M,<empty>
NDRA,ENDRA LIFE SCIENCES INC COM,.9275,-.0025,-0.27%,"585,685",.9300,.9400,1.0100,.8950,-2.26,13 M,<empty>
VNDA,VANDA PHARMACE INC COM,11.46,-.02,-0.17%,"584,812",11.42,12.00,11.94,11.43,2.13,625 M,111.14%
PTY,PIMCO CORPORATE & INCOME OPP F COM,15.91,+.24,+1.53%,"581,717",15.75,16.08,16.06,15.91,1.77,"1,536 M",<empty>
ELVT,ELEVATE CREDIT INC COM,2.33,+.13,+5.91%,"578,454",2.21,2.28,2.52,2.20,.31,99 M,<empty>
CMLS,CUMULUS MEDIA INC COM,7.43,+1.68,+29.22%,"576,148",7.00,8.88,7.94,5.9773,2.64,133 M,<empty>
NDLS,NOODLES & CO COM CL A,6.85,+.50,+7.87%,"572,219",6.00,7.30,7.41,6.58,-.05,302 M,88.22%
PRPO,PRECIPIO INC COM,1.0000,+.0503,+5.30%,"571,982",.9700,.9950,1.0100,.9300,-2.63,11 M,<empty>
CMCM,CHEETAH MOBILE INC ADR,3.07,+.04,+1.32%,"571,456",3.00,3.08,3.10,2.93,-.3593,428 M,105.09%
AVID,AVID TECHNOLOGY INC COM,7.89,+.42,+5.62%,"568,375",7.50,8.00,7.99,7.51,.04,345 M,72.90%
